cert_id,cert_name,canonical_name,normalized_key,aliases,issuer,is_active,cert_type,grade_name,primary_domain,top_domain,domain_name_raw,source,written_avg_pass_rate,practical_avg_pass_rate,avg_pass_rate_3yr
411,프라스틱제품산업기사,프라스틱제품산업기사,프라스틱제품산업기사,,Q-Net,True,국가기술자격,산업기사,8,엔지니어링/산업기술,화공,qnet_major_list_2025,,,
412,제지산업기사,제지산업기사,제지산업기사,,Q-Net,True,국가기술자격,산업기사,38,1차산업/자원,임업,qnet_major_list_2025,,,
413,가죽처리산업기사,가죽처리산업기사,가죽처리산업기사,,Q-Net,True,국가기술자격,산업기사,8,엔지니어링/산업기술,화공,qnet_major_list_2025,,,
414,농약산업기사,농약산업기사,농약산업기사,,Q-Net,True,국가기술자격,산업기사,12,엔지니어링/산업기술,위험물,qnet_major_list_2025,,,
415,조선제도산업기사,조선제도산업기사,조선제도산업기사,,Q-Net,True,국가기술자격,산업기사,41,모빌리티/운송,조선,qnet_major_list_2025,,,
416,선박기관의장산업기사,선박기관의장산업기사,선박기관의장산업기사,,Q-Net,True,국가기술자격,산업기사,41,모빌리티/운송,조선,qnet_major_list_2025,,,
417,토목제도산업기사,토목제도산업기사,토목제도산업기사,,Q-Net,True,국가기술자격,산업기사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,,,
418,석공산업기사,석공산업기사,석공산업기사,,Q-Net,True,국가기술자격,산업기사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,,,
419,토목재료시험산업기사,토목재료시험산업기사,토목재료시험산업기사,,Q-Net,True,국가기술자격,산업기사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,,,
420,건축제도산업기사,건축제도산업기사,건축제도산업기사,,Q-Net,True,국가기술자격,산업기사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,,,
421,철근산업기사,철근산업기사,철근산업기사,,Q-Net,True,국가기술자격,산업기사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,,,
422,창호제작산업기사,창호제작산업기사,창호제작산업기사,,Q-Net,True,국가기술자격,산업기사,6,엔지니어링/산업기술,판금.제관.새시,qnet_major_list_2025,,,
423,비계산업기사,비계산업기사,비계산업기사,,Q-Net,True,국가기술자격,산업기사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,,,
424,건축도장산업기사,건축도장산업기사,건축도장산업기사,,Q-Net,True,국가기술자격,산업기사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,,,
425,온돌산업기사,온돌산업기사,온돌산업기사,,Q-Net,True,국가기술자격,산업기사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,,,
426,도배산업기사,도배산업기사,도배산업기사,,Q-Net,True,국가기술자격,산업기사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,,,
427,유리시공산업기사,유리시공산업기사,유리시공산업기사,,Q-Net,True,국가기술자격,산업기사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,,,
428,방적산업기사,방적산업기사,방적산업기사,,Q-Net,True,국가기술자격,산업기사,32,교육/생활서비스,섬유,qnet_major_list_2025,,,
429,제직산업기사,제직산업기사,제직산업기사,,Q-Net,True,국가기술자격,산업기사,32,교육/생활서비스,섬유,qnet_major_list_2025,,,
430,채광산업기사,채광산업기사,채광산업기사,,Q-Net,True,국가기술자격,산업기사,39,1차산업/자원,채광,qnet_major_list_2025,,,
431,시추산업기사,시추산업기사,시추산업기사,,Q-Net,True,국가기술자격,산업기사,39,1차산업/자원,채광,qnet_major_list_2025,,,
432,나전칠기산업기사,나전칠기산업기사,나전칠기산업기사,,Q-Net,True,국가기술자격,산업기사,35,크리에이티브/미디어,목재.가구.공예,qnet_major_list_2025,,,
433,금속도장산업기사,금속도장산업기사,금속도장산업기사,,Q-Net,True,국가기술자격,산업기사,7,엔지니어링/산업기술,도장.도금,qnet_major_list_2025,,,
434,비파괴검사산업기사,비파괴검사산업기사,비파괴검사산업기사,,Q-Net,True,국가기술자격,산업기사,15,엔지니어링/산업기술,비파괴검사,qnet_major_list_2025,,,
435,인쇄산업기사,인쇄산업기사,인쇄산업기사,,Q-Net,True,국가기술자격,산업기사,33,크리에이티브/미디어,인쇄.사진,qnet_major_list_2025,,,
436,제판산업기사,제판산업기사,제판산업기사,,Q-Net,True,국가기술자격,산업기사,33,크리에이티브/미디어,인쇄.사진,qnet_major_list_2025,,,
437,스크린인쇄산업기사,스크린인쇄산업기사,스크린인쇄산업기사,,Q-Net,True,국가기술자격,산업기사,33,크리에이티브/미디어,인쇄.사진,qnet_major_list_2025,,,
438,인쇄사진산업기사,인쇄사진산업기사,인쇄사진산업기사,,Q-Net,True,국가기술자격,산업기사,33,크리에이티브/미디어,인쇄.사진,qnet_major_list_2025,,,
439,홍삼제조산업기사,홍삼제조산업기사,홍삼제조산업기사,,Q-Net,True,국가기술자격,산업기사,30,교육/생활서비스,식품,qnet_major_list_2025,,,
440,원예종묘산업기사,원예종묘산업기사,원예종묘산업기사,,Q-Net,True,국가기술자격,산업기사,38,1차산업/자원,농업,qnet_major_list_2025,,,
441,도화산업기사,도화산업기사,도화산업기사,,Q-Net,True,국가기술자격,산업기사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,,,
442,항공사진산업기사,항공사진산업기사,항공사진산업기사,,Q-Net,True,국가기술자격,산업기사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,,,
443,지도제작산업기사,지도제작산업기사,지도제작산업기사,,Q-Net,True,국가기술자격,산업기사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,,,
444,담배기계정비산업기사,담배기계정비산업기사,담배기계정비산업기사,,Q-Net,True,국가기술자격,산업기사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,,,
445,버섯종묘산업기사,버섯종묘산업기사,버섯종묘산업기사,,Q-Net,True,국가기술자격,산업기사,38,1차산업/자원,임업,qnet_major_list_2025,,,
446,화공기계산업기사,화공기계산업기사,화공기계산업기사,,Q-Net,True,국가기술자격,산업기사,8,엔지니어링/산업기술,화공,qnet_major_list_2025,,,
447,담배제조기계산업기사,담배제조기계산업기사,담배제조기계산업기사,,Q-Net,True,국가기술자격,산업기사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,,,
448,불도저산업기사,불도저산업기사,불도저산업기사,,Q-Net,True,국가기술자격,산업기사,6,엔지니어링/산업기술,건설기계운전,qnet_major_list_2025,,,
449,공기압축기산업기사,공기압축기산업기사,공기압축기산업기사,,Q-Net,True,국가기술자격,산업기사,6,엔지니어링/산업기술,건설기계운전,qnet_major_list_2025,,,
450,독극물취급산업기사,독극물취급산업기사,독극물취급산업기사,,Q-Net,True,국가기술자격,산업기사,12,엔지니어링/산업기술,위험물,qnet_major_list_2025,,,
451,가구도장산업기사,가구도장산업기사,가구도장산업기사,,Q-Net,True,국가기술자격,산업기사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,,,
452,광고도장산업기사,광고도장산업기사,광고도장산업기사,,Q-Net,True,국가기술자격,산업기사,7,엔지니어링/산업기술,도장.도금,qnet_major_list_2025,,,
453,보석가공산업기사,보석가공산업기사,보석가공산업기사,,Q-Net,True,국가기술자격,산업기사,35,크리에이티브/미디어,목재.가구.공예,qnet_major_list_2025,,,
454,인장공예산업기사,인장공예산업기사,인장공예산업기사,,Q-Net,True,국가기술자격,산업기사,35,크리에이티브/미디어,목재.가구.공예,qnet_major_list_2025,,,
455,등죽세공예산업기사,등죽세공예산업기사,등죽세공예산업기사,,Q-Net,True,국가기술자격,산업기사,35,크리에이티브/미디어,목재.가구.공예,qnet_major_list_2025,,,
456,조원산업기사,조원산업기사,조원산업기사,,Q-Net,True,국가기술자격,산업기사,11,엔지니어링/산업기술,조경,qnet_major_list_2025,,,
457,미용산업기사,미용산업기사,미용산업기사,,Q-Net,True,국가기술자격,산업기사,31,교육/생활서비스,이용.미용,qnet_major_list_2025,,,
458,이용산업기사,이용산업기사,이용산업기사,,Q-Net,True,국가기술자격,산업기사,31,교육/생활서비스,이용.미용,qnet_major_list_2025,,,
459,조리산업기사,조리산업기사,조리산업기사,,Q-Net,True,국가기술자격,산업기사,30,교육/생활서비스,조리,qnet_major_list_2025,,,
460,사진산업기사,사진산업기사,사진산업기사,,Q-Net,True,국가기술자격,산업기사,33,크리에이티브/미디어,인쇄.사진,qnet_major_list_2025,,,
461,원예재배산업기사,원예재배산업기사,원예재배산업기사,,Q-Net,True,국가기술자격,산업기사,38,1차산업/자원,농업,qnet_major_list_2025,,,
462,조주산업기사,조주산업기사,조주산업기사,,Q-Net,True,국가기술자격,산업기사,30,교육/생활서비스,조리,qnet_major_list_2025,,,
463,석공예산업기사,석공예산업기사,석공예산업기사,,Q-Net,True,국가기술자격,산업기사,35,크리에이티브/미디어,목재.가구.공예,qnet_major_list_2025,,,
464,축소사진산업기사,축소사진산업기사,축소사진산업기사,,Q-Net,True,국가기술자격,산업기사,33,크리에이티브/미디어,인쇄.사진,qnet_major_list_2025,,,
465,컴퓨터응용선반기능사,컴퓨터응용선반기능사,컴퓨터응용선반기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,기계제작,qnet_major_list_2025,22.47,67.37,44.92
466,형평삭기능사,형평삭기능사,형평삭기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,기계제작,qnet_major_list_2025,,,
467,컴퓨터응용밀링기능사,컴퓨터응용밀링기능사,컴퓨터응용밀링기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,기계제작,qnet_major_list_2025,24.1,66.37,45.23
468,반도체설비보전기능사,반도체설비보전기능사,반도체설비보전기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,27.13,87.93,57.53
469,연삭기능사,연삭기능사,연삭기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,기계제작,qnet_major_list_2025,,,
470,기계가공조립기능사,기계가공조립기능사,기계가공조립기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,기계제작,qnet_major_list_2025,46.8,63.97,55.38
471,보오링기능사,보오링기능사,보오링기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,기계제작,qnet_major_list_2025,,,
472,궤도장비정비기능사,궤도장비정비기능사,궤도장비정비기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,25.7,37.23,31.47
473,기어절삭기능사,기어절삭기능사,기어절삭기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,기계제작,qnet_major_list_2025,,,
474,공구제작기능사,공구제작기능사,공구제작기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,금형.공작기계,qnet_major_list_2025,,,
475,금형기능사,금형기능사,금형기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,금형.공작기계,qnet_major_list_2025,20.1,88.73,54.42
476,정밀측정기능사,정밀측정기능사,정밀측정기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,기계제작,qnet_major_list_2025,35.23,76.17,55.7
477,전산응용기계제도기능사,전산응용기계제도기능사,전산응용기계제도기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,기계제작,qnet_major_list_2025,31.73,51.4,41.57
478,판금제관기능사,판금제관기능사,판금제관기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,판금.제관.새시,qnet_major_list_2025,20.0,75.57,47.78
479,의료전자기능사,의료전자기능사,의료전자기능사,,Q-Net,True,국가기술자격,기능사,5,엔지니어링/산업기술,전자,qnet_major_list_2025,37.4,69.87,53.63
480,배관기능사,배관기능사,배관기능사,,Q-Net,True,국가기술자격,기능사,10,엔지니어링/산업기술,건설배관,qnet_major_list_2025,47.13,63.1,55.12
481,특수용접기능사,특수용접기능사,특수용접기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,용접,qnet_major_list_2025,,,
482,피복아크용접기능사,피복아크용접기능사,피복아크용접기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,용접,qnet_major_list_2025,29.6,45.93,37.77
483,가스텅스텐아크용접기능사,가스텅스텐아크용접기능사,가스텅스텐아크용접기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,용접,qnet_major_list_2025,39.75,63.3,51.53
484,이산화탄소가스아크용접기능사,이산화탄소가스아크용접기능사,이산화탄소가스아크용접기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,용접,qnet_major_list_2025,36.95,49.55,43.25
485,시계수리기능사,시계수리기능사,시계수리기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,,,
486,자동차정비기능사,자동차정비기능사,자동차정비기능사,,Q-Net,True,국가기술자격,기능사,13,엔지니어링/산업기술,자동차,qnet_major_list_2025,36.53,70.67,53.6
