대직무코드,대직무분류,중직무코드,중직무분류,소직무코드,소직무분류,학과,직업,직무코드,자격증명,자격증ID,ncsID
19,전기.전자,3,전자기기개발,8,로봇개발,"제어계측공학,기계공학,기계,기전공학,응용소프트웨어공학,정보.통신공학,전산학.컴퓨터공학,에너지공학,전자공학,전자,전기,정보컴퓨터","발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전기기기.제품개발기술자 및 연구원,전기안전기술자,건설기계공학기술자 및 연구원,자동차공학기술자,조선.해양공학기술자,플랜트기계공학기술자,항공공학기술자,시스템 소프트웨어 개발자,기계.로봇공학 시험원,공업기계 설치.정비원,자동조립라인.산업용로봇 조작원,산업안전원,위험 관리원",1938,전자계산기조직응용기사,T628,2850
19,전기.전자,3,전자기기개발,8,로봇개발,"제어계측공학,기계공학,기계,기전공학,응용소프트웨어공학,정보.통신공학,전산학.컴퓨터공학,에너지공학,전자공학,전자,전기,정보컴퓨터","발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전기기기.제품개발기술자 및 연구원,전기안전기술자,건설기계공학기술자 및 연구원,자동차공학기술자,조선.해양공학기술자,플랜트기계공학기술자,항공공학기술자,시스템 소프트웨어 개발자,기계.로봇공학 시험원,공업기계 설치.정비원,자동조립라인.산업용로봇 조작원,산업안전원,위험 관리원",1938,일반기계기사,T568,2851
19,전기.전자,3,전자기기개발,8,로봇개발,"제어계측공학,기계공학,기계,기전공학,응용소프트웨어공학,정보.통신공학,전산학.컴퓨터공학,에너지공학,전자공학,전자,전기,정보컴퓨터","발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전기기기.제품개발기술자 및 연구원,전기안전기술자,건설기계공학기술자 및 연구원,자동차공학기술자,조선.해양공학기술자,플랜트기계공학기술자,항공공학기술자,시스템 소프트웨어 개발자,기계.로봇공학 시험원,공업기계 설치.정비원,자동조립라인.산업용로봇 조작원,산업안전원,위험 관리원",1938,정보처리기사,T651,2852
19,전기.전자,3,전자기기개발,8,로봇개발,"제어계측공학,기계공학,기계,기전공학,응용소프트웨어공학,정보.통신공학,전산학.컴퓨터공학,에너지공학,전자공학,전자,전기,정보컴퓨터","발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전기기기.제품개발기술자 및 연구원,전기안전기술자,건설기계공학기술자 및 연구원,자동차공학기술자,조선.해양공학기술자,플랜트기계공학기술자,항공공학기술자,시스템 소프트웨어 개발자,기계.로봇공학 시험원,공업기계 설치.정비원,자동조립라인.산업용로봇 조작원,산업안전원,위험 관리원",1938,산업안전기사,T411,2853
19,전기.전자,3,전자기기개발,8,로봇개발,"제어계측공학,기계공학,기계,기전공학,응용소프트웨어공학,정보.통신공학,전산학.컴퓨터공학,에너지공학,전자공학,전자,전기,정보컴퓨터","발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전기기기.제품개발기술자 및 연구원,전기안전기술자,건설기계공학기술자 및 연구원,자동차공학기술자,조선.해양공학기술자,플랜트기계공학기술자,항공공학기술자,시스템 소프트웨어 개발자,기계.로봇공학 시험원,공업기계 설치.정비원,자동조립라인.산업용로봇 조작원,산업안전원,위험 관리원",1938,인간공학기사,T564,2854
19,전기.전자,3,전자기기개발,8,로봇개발,"제어계측공학,기계공학,기계,기전공학,응용소프트웨어공학,정보.통신공학,전산학.컴퓨터공학,에너지공학,전자공학,전자,전기,정보컴퓨터","발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전기기기.제품개발기술자 및 연구원,전기안전기술자,건설기계공학기술자 및 연구원,자동차공학기술자,조선.해양공학기술자,플랜트기계공학기술자,항공공학기술자,시스템 소프트웨어 개발자,기계.로봇공학 시험원,공업기계 설치.정비원,자동조립라인.산업용로봇 조작원,산업안전원,위험 관리원",1938,로봇기구개발기사,T330,2855
19,전기.전자,3,전자기기개발,8,로봇개발,"제어계측공학,기계공학,기계,기전공학,응용소프트웨어공학,정보.통신공학,전산학.컴퓨터공학,에너지공학,전자공학,전자,전기,정보컴퓨터","발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전기기기.제품개발기술자 및 연구원,전기안전기술자,건설기계공학기술자 및 연구원,자동차공학기술자,조선.해양공학기술자,플랜트기계공학기술자,항공공학기술자,시스템 소프트웨어 개발자,기계.로봇공학 시험원,공업기계 설치.정비원,자동조립라인.산업용로봇 조작원,산업안전원,위험 관리원",1938,로봇소프트웨어개발기사,T331,2856
19,전기.전자,3,전자기기개발,8,로봇개발,"제어계측공학,기계공학,기계,기전공학,응용소프트웨어공학,정보.통신공학,전산학.컴퓨터공학,에너지공학,전자공학,전자,전기,정보컴퓨터","발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전기기기.제품개발기술자 및 연구원,전기안전기술자,건설기계공학기술자 및 연구원,자동차공학기술자,조선.해양공학기술자,플랜트기계공학기술자,항공공학기술자,시스템 소프트웨어 개발자,기계.로봇공학 시험원,공업기계 설치.정비원,자동조립라인.산업용로봇 조작원,산업안전원,위험 관리원",1938,로봇하드웨어개발기사,T333,2857
19,전기.전자,3,전자기기개발,8,로봇개발,"제어계측공학,기계공학,기계,기전공학,응용소프트웨어공학,정보.통신공학,전산학.컴퓨터공학,에너지공학,전자공학,전자,전기,정보컴퓨터","발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전기기기.제품개발기술자 및 연구원,전기안전기술자,건설기계공학기술자 및 연구원,자동차공학기술자,조선.해양공학기술자,플랜트기계공학기술자,항공공학기술자,시스템 소프트웨어 개발자,기계.로봇공학 시험원,공업기계 설치.정비원,자동조립라인.산업용로봇 조작원,산업안전원,위험 관리원",1938,신재생에너지발전설비산업기사,T496,2858
19,전기.전자,3,전자기기개발,8,로봇개발,"제어계측공학,기계공학,기계,기전공학,응용소프트웨어공학,정보.통신공학,전산학.컴퓨터공학,에너지공학,전자공학,전자,전기,정보컴퓨터","발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전기기기.제품개발기술자 및 연구원,전기안전기술자,건설기계공학기술자 및 연구원,자동차공학기술자,조선.해양공학기술자,플랜트기계공학기술자,항공공학기술자,시스템 소프트웨어 개발자,기계.로봇공학 시험원,공업기계 설치.정비원,자동조립라인.산업용로봇 조작원,산업안전원,위험 관리원",1938,전기공사산업기사,T603,2859
19,전기.전자,3,전자기기개발,8,로봇개발,"제어계측공학,기계공학,기계,기전공학,응용소프트웨어공학,정보.통신공학,전산학.컴퓨터공학,에너지공학,전자공학,전자,전기,정보컴퓨터","발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전기기기.제품개발기술자 및 연구원,전기안전기술자,건설기계공학기술자 및 연구원,자동차공학기술자,조선.해양공학기술자,플랜트기계공학기술자,항공공학기술자,시스템 소프트웨어 개발자,기계.로봇공학 시험원,공업기계 설치.정비원,자동조립라인.산업용로봇 조작원,산업안전원,위험 관리원",1938,전기산업기사,T609,2860
19,전기.전자,3,전자기기개발,8,로봇개발,"제어계측공학,기계공학,기계,기전공학,응용소프트웨어공학,정보.통신공학,전산학.컴퓨터공학,에너지공학,전자공학,전자,전기,정보컴퓨터","발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전기기기.제품개발기술자 및 연구원,전기안전기술자,건설기계공학기술자 및 연구원,자동차공학기술자,조선.해양공학기술자,플랜트기계공학기술자,항공공학기술자,시스템 소프트웨어 개발자,기계.로봇공학 시험원,공업기계 설치.정비원,자동조립라인.산업용로봇 조작원,산업안전원,위험 관리원",1938,전자산업기사,T635,2861
19,전기.전자,3,전자기기개발,8,로봇개발,"제어계측공학,기계공학,기계,기전공학,응용소프트웨어공학,정보.통신공학,전산학.컴퓨터공학,에너지공학,전자공학,전자,전기,정보컴퓨터","발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전기기기.제품개발기술자 및 연구원,전기안전기술자,건설기계공학기술자 및 연구원,자동차공학기술자,조선.해양공학기술자,플랜트기계공학기술자,항공공학기술자,시스템 소프트웨어 개발자,기계.로봇공학 시험원,공업기계 설치.정비원,자동조립라인.산업용로봇 조작원,산업안전원,위험 관리원",1938,기계설계산업기사,T290,2862
19,전기.전자,3,전자기기개발,8,로봇개발,"제어계측공학,기계공학,기계,기전공학,응용소프트웨어공학,정보.통신공학,전산학.컴퓨터공학,에너지공학,전자공학,전자,전기,정보컴퓨터","발전설비기술자,송.배전설비기술자,전기감리기술자,전기계측제어기술자,전기기기.제품개발기술자 및 연구원,전기안전기술자,건설기계공학기술자 및 연구원,자동차공학기술자,조선.해양공학기술자,플랜트기계공학기술자,항공공학기술자,시스템 소프트웨어 개발자,기계.로봇공학 시험원,공업기계 설치.정비원,자동조립라인.산업용로봇 조작원,산업안전원,위험 관리원",1938,정보처리산업기사,T652,2863
