relation_id,major_id,domain_sub_label_id,domain_label_candidate,is_active
m2d_04548,major_qnet_8759,domain_0006,생산관리,True
m2d_04549,major_qnet_8762,domain_0008,화공,True
m2d_04550,major_qnet_8763,domain_0008,화공,True
m2d_04551,major_qnet_8766,domain_0005,전기,True
m2d_04552,major_qnet_8768,domain_0030,식품,True
m2d_04553,major_qnet_8769,domain_0005,전자,True
m2d_04554,major_qnet_8770,domain_0005,전자,True
m2d_04555,major_qnet_8771,domain_0005,전자,True
m2d_04556,major_qnet_8772,domain_0012,환경,True
m2d_04557,major_qnet_8773,domain_0042,항공,True
m2d_04558,major_qnet_8774,domain_0006,생산관리,True
m2d_04559,major_qnet_8776,domain_0006,생산관리,True
m2d_04560,major_qnet_8777,domain_0006,생산관리,True
m2d_04561,major_qnet_8778,domain_0006,생산관리,True
m2d_04562,major_qnet_8780,domain_0033,디자인,True
m2d_04563,major_qnet_8782,domain_0006,기계,True
m2d_04564,major_qnet_8783,domain_0004,정보통신,True
m2d_04565,major_qnet_8784,domain_0004,정보통신,True
m2d_04566,major_qnet_8785,domain_0006,기계,True
m2d_04567,major_qnet_8786,domain_0008,화공,True
m2d_04568,major_qnet_8787,domain_0006,생산관리,True
m2d_04569,major_qnet_8788,domain_0033,디자인,True
m2d_04570,major_qnet_8790,domain_0013,자동차,True
m2d_04571,major_qnet_8791,domain_0006,생산관리,True
m2d_04572,major_qnet_8792,domain_0006,생산관리,True
m2d_04573,major_qnet_8794,domain_0033,디자인,True
m2d_04574,major_qnet_8795,domain_0033,디자인,True
m2d_04575,major_qnet_8797,domain_0033,디자인,True
m2d_04576,major_qnet_8798,domain_0005,전기,True
m2d_04577,major_qnet_8799,domain_0011,토목,True
m2d_04578,major_qnet_8800,domain_0011,토목,True
m2d_04579,major_qnet_8801,domain_0030,식품,True
m2d_04580,major_qnet_8802,domain_0005,전자,True
m2d_04581,major_qnet_8803,domain_0005,전자,True
m2d_04582,major_qnet_8804,domain_0005,전자,True
m2d_04583,major_qnet_8805,domain_0005,전자,True
m2d_04584,major_qnet_8806,domain_0006,생산관리,True
m2d_04585,major_qnet_8807,domain_0042,항공,True
m2d_04586,major_qnet_8808,domain_0042,항공,True
m2d_04587,major_qnet_8809,domain_0042,항공,True
m2d_04588,major_qnet_8810,domain_0006,기계,True
m2d_04589,major_qnet_8812,domain_0033,디자인,True
m2d_04590,major_qnet_8813,domain_0033,디자인,True
m2d_04591,major_qnet_8814,domain_0006,생산관리,True
m2d_04592,major_qnet_8815,domain_0006,생산관리,True
m2d_04593,major_qnet_8816,domain_0006,기계,True
m2d_04594,major_qnet_8817,domain_0004,정보통신,True
m2d_04595,major_qnet_8818,domain_0033,디자인,True
m2d_04596,major_qnet_8819,domain_0033,디자인,True
m2d_04597,major_qnet_8820,domain_0006,생산관리,True
m2d_04598,major_qnet_8824,domain_0006,생산관리,True
m2d_04599,major_qnet_8825,domain_0004,정보통신,True
m2d_04600,major_qnet_8826,domain_0006,생산관리,True
m2d_04601,major_qnet_8827,domain_0006,생산관리,True
m2d_04602,major_qnet_8828,domain_0030,조리,True
m2d_04603,major_qnet_8829,domain_0006,생산관리,True
m2d_04604,major_qnet_8832,domain_0008,화공,True
m2d_04605,major_qnet_8833,domain_0033,디자인,True
m2d_04606,major_qnet_8835,domain_0042,항공,True
m2d_04607,major_qnet_8836,domain_0006,생산관리,True
m2d_04608,major_qnet_8837,domain_0006,생산관리,True
m2d_04609,major_qnet_8838,domain_0030,식품,True
m2d_04610,major_qnet_8839,domain_0006,생산관리,True
m2d_04611,major_qnet_8840,domain_0012,환경,True
m2d_04612,major_qnet_8841,domain_0006,기계,True
m2d_04613,major_qnet_8842,domain_0006,생산관리,True
m2d_04614,major_qnet_8843,domain_0006,생산관리,True
m2d_04615,major_qnet_8844,domain_0033,디자인,True
m2d_04616,major_qnet_8845,domain_0033,디자인,True
m2d_04617,major_qnet_8846,domain_0033,디자인,True
m2d_04618,major_qnet_8847,domain_0006,생산관리,True
m2d_04619,major_qnet_8848,domain_0006,생산관리,True
m2d_04620,major_qnet_8849,domain_0006,생산관리,True
m2d_04621,major_qnet_8850,domain_0033,디자인,True
m2d_04622,major_qnet_8852,domain_0006,생산관리,True
m2d_04623,major_qnet_8853,domain_0005,전자,True
m2d_04624,major_qnet_8854,domain_0006,생산관리,True
m2d_04625,major_qnet_8855,domain_0004,정보통신,True
m2d_04626,major_qnet_8856,domain_0033,디자인,True
m2d_04627,major_qnet_8857,domain_0006,기계,True
m2d_04628,major_qnet_8858,domain_0005,전자,True
m2d_04629,major_qnet_8859,domain_0006,생산관리,True
m2d_04630,major_qnet_8860,domain_0006,생산관리,True
m2d_04631,major_qnet_8861,domain_0010,건축,True
m2d_04632,major_qnet_8862,domain_0033,디자인,True
m2d_04633,major_qnet_8863,domain_0008,화공,True
m2d_04634,major_qnet_8864,domain_0006,생산관리,True
m2d_04635,major_qnet_8865,domain_0008,화공,True
m2d_04636,major_qnet_8866,domain_0010,건축,True
m2d_04637,major_qnet_8867,domain_0008,화공,True
m2d_04638,major_qnet_8868,domain_0006,기계,True
m2d_04639,major_qnet_8869,domain_0042,항공,True
m2d_04640,major_qnet_8870,domain_0005,전자,True
m2d_04641,major_qnet_8871,domain_0011,토목,True
m2d_04642,major_qnet_8872,domain_0011,토목,True
m2d_04643,major_qnet_8873,domain_0006,생산관리,True
m2d_04644,major_qnet_8874,domain_0004,정보통신,True
m2d_04645,major_qnet_8875,domain_0011,토목,True
m2d_04646,major_qnet_8876,domain_0008,화공,True
m2d_04647,major_qnet_8878,domain_0030,조리,True
m2d_04648,major_qnet_8879,domain_0030,식품,True
m2d_04649,major_qnet_8880,domain_0008,화공,True
m2d_04650,major_qnet_8881,domain_0038,축산,True
m2d_04651,major_qnet_8882,domain_0038,축산,True
m2d_04652,major_qnet_8883,domain_0030,식품,True
m2d_04653,major_qnet_8884,domain_0033,디자인,True
m2d_04654,major_qnet_8885,domain_0004,정보통신,True
m2d_04655,major_qnet_8886,domain_0030,조리,True
m2d_04656,major_qnet_8887,domain_0006,생산관리,True
m2d_04657,major_qnet_8888,domain_0006,생산관리,True
m2d_04658,major_qnet_8889,domain_0008,화공,True
m2d_04659,major_qnet_8892,domain_0008,화공,True
m2d_04660,major_qnet_8989,domain_0006,생산관리,True
m2d_04661,major_qnet_8990,domain_0006,생산관리,True
m2d_04662,major_qnet_8994,domain_0008,화공,True
m2d_04663,major_qnet_8995,domain_0006,기계,True
m2d_04664,major_qnet_8997,domain_0005,전자,True
m2d_04665,major_qnet_8998,domain_0006,생산관리,True
m2d_04666,major_qnet_9000,domain_0008,화공,True
m2d_04667,major_qnet_9001,domain_0006,생산관리,True
m2d_04668,major_qnet_9002,domain_0006,생산관리,True
m2d_04669,major_qnet_9003,domain_0006,생산관리,True
m2d_04670,major_qnet_9004,domain_0005,전자,True
m2d_04671,major_qnet_9005,domain_0006,생산관리,True
m2d_04672,major_qnet_9007,domain_0006,생산관리,True
m2d_04673,major_qnet_9008,domain_0006,생산관리,True
m2d_04674,major_qnet_9009,domain_0038,농업,True
m2d_04675,major_qnet_9010,domain_0030,식품,True
m2d_04676,major_qnet_9012,domain_0008,화공,True
m2d_04677,major_qnet_9013,domain_0006,생산관리,True
m2d_04678,major_qnet_9014,domain_0004,정보통신,True
m2d_04679,major_qnet_9015,domain_0006,생산관리,True
m2d_04680,major_qnet_9016,domain_0006,생산관리,True
m2d_04681,major_qnet_9017,domain_0006,생산관리,True
m2d_04682,major_qnet_9018,domain_0006,생산관리,True
m2d_04683,major_qnet_9019,domain_0006,생산관리,True
m2d_04684,major_qnet_9020,domain_0004,정보통신,True
m2d_04685,major_qnet_9021,domain_0006,생산관리,True
m2d_04686,major_qnet_9022,domain_0006,생산관리,True
m2d_04687,major_qnet_9040,domain_0006,생산관리,True
m2d_04688,major_qnet_9041,domain_0006,생산관리,True
m2d_04689,major_qnet_9042,domain_0006,생산관리,True
m2d_04690,major_qnet_9043,domain_0006,생산관리,True
m2d_04691,major_qnet_9044,domain_0006,생산관리,True
m2d_04692,major_qnet_9045,domain_0006,생산관리,True
m2d_04693,major_qnet_9047,domain_0006,생산관리,True
m2d_04694,major_qnet_9494,domain_0006,생산관리,True
m2d_04695,major_qnet_9065,domain_0006,생산관리,True
m2d_04696,major_qnet_9066,domain_0006,생산관리,True
m2d_04697,major_qnet_9067,domain_0033,디자인,True
m2d_04698,major_qnet_9068,domain_0033,디자인,True
m2d_04699,major_qnet_9074,domain_0008,화공,True
m2d_04700,major_qnet_9075,domain_0008,화공,True
m2d_04701,major_qnet_9076,domain_0038,축산,True
m2d_04702,major_qnet_9077,domain_0033,디자인,True
m2d_04703,major_qnet_9078,domain_0006,생산관리,True
m2d_04704,major_qnet_9079,domain_0032,의복,True
m2d_04705,major_qnet_9080,domain_0012,환경,True
m2d_04706,major_qnet_9081,domain_0006,기계,True
m2d_04707,major_qnet_9082,domain_0005,전자,True
m2d_04708,major_qnet_9083,domain_0010,건축,True
m2d_04709,major_qnet_9085,domain_0011,토목,True
m2d_04710,major_qnet_9086,domain_0006,기계,True
m2d_04711,major_qnet_9088,domain_0004,정보통신,True
